Mã người đăng,Mã bài đăng,Mã dự án,Tỉnh/Thành phố cũ,Tỉnh/Thành phố mới,Huyện/Quận cũ,Phường/Xã cũ,Phường mới,Số nhà,Đường,Loại hình,Cập nhât lần cuối,Số tầng,Có hướng ra đường,Vĩ độ,Kinh độ,Tọa độ,Tọa độ ID,Giá (chữ),Chiều dài,Chiều rộng,Mức độ quảng cáo,Đăng bởi Đối tác,Ngày đăng,Giá bán,Hình thức,Hướng cửa chính,Tình trạng nội thất,Loại hình văn phòng,Đơn giá (tr/m2),Giấy tờ pháp lý,Diện tích
9550945,130921768,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Xuân (Quận Thủ Đức cũ),Phường Linh Xuân,,số 11,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.880408,106.7736,"10.8804079,106.773595",,23 tỷ,,,,False,2026-02-28 17:11:11,23000000000 ₫,Mua bán,Tây Nam,,Mặt bằng kinh doanh,90.90909 tr/m²,Đã có sổ,253 m²
16226982,130922486,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thới An,Phường Thới An,,Đường Lê Văn Khương,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.86917,106.649414,"10.8691704,106.6494105",osm:W32580208,29 tỷ,,,,False,2026-02-28 17:52:53,29000000000 ₫,Mua bán,,Nội thất cao cấp,Mặt bằng kinh doanh,29 tr/m²,Đã có sổ,1000 m²
4063596,130925067,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,Phường Tân Sơn Nhì,84/62,Đường Tân Sơn Nhì,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.799231,106.63215,"10.7992303,106.6321471",osm:W817274415,"9,5 tỷ",,,,False,2026-02-28 21:12:01,9500000000 ₫,Mua bán,Đông,Hoàn thiện cơ bản,Mặt bằng kinh doanh,79.166664 tr/m²,Đã có sổ,120 m²
8907995,130925104,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Sơn,Xã Xuân Thới Sơn,1280,Đường Nguyễn Văn Bứa,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.870782,106.56424,"10.8707818,106.5642419",osm:W1274933692,26 tỷ,,,,False,2026-03-01 16:23:03,26000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,20.3125 tr/m²,Đã có sổ,1280 m²
9462802,130929344,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Tây (Quận Thủ Đức cũ),Phường Linh Xuân,,Kha Vanh,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.852818,106.75241,"10.852818,106.7524079",,150 triệu,,,,False,2026-03-02 13:45:00,150000000 ₫,Mua bán,,,Mặt bằng kinh doanh,0.13333334 tr/m²,,1125 m²
4308921,130931153,1148357882,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),Phường Bình Trưng,,Mai Chí Thọ,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.79675,106.75218,"10.79675,106.75218",,"4,15 tỷ",,,,False,2026-03-01 11:03:13,4150000000 ₫,Mua bán,,,Officetel,84.69388 tr/m²,Đã có sổ,49 m²
30860187,130937532,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,Phường Bình Hưng Hòa,,Lê Đình Cẩn,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.802689,106.60261,"10.8026884,106.6026064",,25 tỷ,,,,False,2026-03-02 13:11:03,25000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,77.88162 tr/m²,Đã có sổ,321 m²
29484704,130943408,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Thuận Giao,Phường Thuận Giao,,Đường Nhựa 10m Thông Tứ Hướng,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.957153,106.71757,"10.9571535,106.7175669",,"18,2 tỷ",,,0,False,2026-03-13 06:27:30,18200000000 ₫,Mua bán,Đông Nam,Hoàn thiện cơ bản,Mặt bằng kinh doanh,65 tr/m²,Đã có sổ,280 m²
4228782,130944829,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thạnh Tây,Xã Phú Hòa Đông,,Đường Số 288,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.987546,106.5643,"10.9875463,106.5642998",,"11,5 tỷ",,,,False,2026-03-02 08:29:17,11500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,10.454545 tr/m²,,1100 m²
27627252,130948743,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 5,Phường 5,Phường An Đông,,Đường Bùi Hữu Nghĩa,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.752218,106.67515,"10.7522184,106.675151",osm:W468616401,"1,2 tỷ",,,,False,2026-03-02 10:57:39,1200000000 ₫,Mua bán,,,Mặt bằng kinh doanh,75 tr/m²,Đã có sổ,16 m²
29878583,130950483,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Đông Thạnh,Xã Đông Thạnh,,Đường Nguyễn Thị Ngâu,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.89724,106.61972,"10.8972398,106.6197207",osm:W605490289,"10,5 tỷ",,,,False,2026-03-03 16:54:01,10500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,31.065088 tr/m²,,338 m²
12054871,130951612,,Bình Dương,TP Hồ Chí Minh,Thị xã Tân Uyên,Xã Vĩnh Tân,Phường Vĩnh Tân,,D1,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,11.104906,106.71167,"11.1049057,106.71167",,"3,8 tỷ",,,,False,2026-03-03 16:38:01,3800000000 ₫,Mua bán,,Hoàn thiện cơ bản,Shophouse,38 tr/m²,Đã có sổ,100 m²
10343901,130952965,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Phường Hiệp Bình,,Đường B,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.841253,106.72581,"10.8412537,106.7258101",osm:W241204939,"15,5 tỷ",,,,False,2026-03-02 14:06:56,15500000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,155 tr/m²,Đã có sổ,100 m²
10343901,130953912,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Phường Hiệp Bình,,Đường số 48,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.833534,106.72523,"10.8335339,106.7252301",osm:W1203416373,11 tỷ,,,,False,2026-03-02 14:41:58,11000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,118.91892 tr/m²,Đã có sổ,92.5 m²
10907576,130956695,390576620,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Bình Hòa,Phường Bình Hòa,23425,Nguyễn Du,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.926508,106.73592,"10.9265075140942,106.73592094785",,4 tỷ,,,,False,2026-03-02 16:33:06,4000000000 ₫,Mua bán,Đông Nam,Nội thất đầy đủ,Shophouse,42.105263 tr/m²,Đã có sổ,95 m²
2422116,130959603,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Lái Thiêu,Phường Lái Thiêu,,Quốc lộ 13,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.904865,106.69996,"10.904865,106.6999563",,"11,5 tỷ",,,,False,2026-03-02 19:34:42,11500000000 ₫,Mua bán,,,Shophouse,76.666664 tr/m²,,150 m²
22559625,130959739,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,Phường Tân Sơn Nhì,99/23,Hẻm 99 Nguyễn Cửu Đàm,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,False,10.799788,106.63061,"10.7997882,106.630604",,"17,2 tỷ",,,0,False,2026-03-09 15:00:03,17200000000 ₫,Mua bán,Tây Bắc,Hoàn thiện cơ bản,Văn phòng,181.05263 tr/m²,Đã có sổ,95 m²
4843600,130960049,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),Phường Phước Long,,Đường Đỗ Xuân Hợp,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.835287,106.76629,"10.8352874,106.7662866",osm:W723891385,700 triệu,,,,False,2026-03-02 20:07:56,700000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.75 tr/m²,,400 m²
4843600,130960184,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Tân Phú (Quận 9 cũ),Phường Tăng Nhơn Phú,,Đường Quốc lộ 1,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.867515,106.80428,"10.8675149,106.8042827",osm:W1021065772,390 triệu,,,,False,2026-03-02 20:16:26,390000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.3928572 tr/m²,,280 m²
29472580,130962289,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,Phường Bến Thành,Phường Bến Thành,343,Phạm Ngũ Lão,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.7736,106.69442,"10.7735994,106.6944173",,35 tỷ,,,,False,2026-03-03 13:17:04,35000000000 ₫,Mua bán,,,Văn phòng,42.579075 tr/m²,,822 m²
17545105,130966148,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Bình,Phường Tân Đông Hiệp,,Đường Nguyễn Thị Tươi,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.945784,106.75671,"10.9457833,106.756709",osm:W836140470,"5,2 tỷ",,,,False,2026-03-04 13:13:01,5200000000 ₫,Mua bán,Tây Nam,Nội thất cao cấp,Mặt bằng kinh doanh,57.142857 tr/m²,Đã có sổ,91 m²
24213860,130966347,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Bình,Phường Tân Đông Hiệp,,Đường Nguyễn Thị Tươi,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.945784,106.75671,"10.9457833,106.756709",osm:W836140470,"5,2 tỷ",,,0,False,2026-03-04 13:17:03,5200000000 ₫,Mua bán,,,Mặt bằng kinh doanh,57.142857 tr/m²,Đã có sổ,91 m²
15842217,130966522,1717822022,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Đông Hiệp,Phường Tân Đông Hiệp,,743,"Văn phòng, Mặt bằng kinh doanh",23 giờ trước,0,False,10.91139,106.75357,"10.91139,106.75357",,"11,99 tỷ",,,,False,2026-03-29 10:31:55,11990000000 ₫,Mua bán,,Bàn giao thô,Shophouse,45.24528 tr/m²,Đã có sổ,265 m²
30996247,130967568,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Đông Hòa,Phường Đông Hòa,10,Đường Nguyễn Hiền,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.890683,106.78464,"10.8906827,106.7846345",,650 triệu,,,,False,2026-03-05 14:29:02,650000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,3.25 tr/m²,,200 m²
1924103,130970573,992298412,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 8,Phường 7,Phường Bình Đông,,Nguyễn Văn Linh,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.69846,106.62509,"10.69846,106.62509",,"2,8 tỷ",,,,False,2026-03-03 12:54:28,2800000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,93.333336 tr/m²,Đã có sổ,30 m²
14805451,130971986,2064678719,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường An Bình,Phường Dĩ An,,Liêu Xá,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.87574,106.75495,"10.87574,106.75495",,"3,88 tỷ",,,,False,2026-03-04 13:57:02,3880000000 ₫,Mua bán,Bắc,Hoàn thiện cơ bản,Shophouse,52.789116 tr/m²,Giấy tờ khác,73.5 m²
3924058,130975241,,Bình Dương,TP Hồ Chí Minh,Thị xã Tân Uyên,Xã Vĩnh Tân,Phường Vĩnh Tân,,Dh 409 Vĩnh Tân ,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,11.104906,106.71167,"11.1049057,106.71167",,55 tỷ,,,,False,2026-03-03 16:02:05,55000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,7.638889 tr/m²,Đã có sổ,7200 m²
8754540,130977879,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Thạnh,Phường 17,Phường Gia Định,42,Đường Nguyễn Cửu Vân,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.795909,106.706635,"10.7959086,106.7066354",osm:W192512415,190 triệu,,,,False,2026-03-03 18:27:57,190000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.9 tr/m²,,100 m²
15942511,130981269,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường An Phú,Phường An Phú,,AP,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.947814,106.738205,"10.9478138,106.7382072",,"4,8 tỷ",,,,False,2026-03-03 22:26:36,4800000000 ₫,Mua bán,,,Mặt bằng kinh doanh,17.142857 tr/m²,Đã có sổ,280 m²
15842217,130983692,1019884844,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Dĩ An,Phường Dĩ An,,Phan Bội Châu,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.90704,106.76897,"10.90704,106.76897",,"2,95 tỷ",,,,False,2026-03-05 16:30:01,2950000000 ₫,Mua bán,,,Shophouse,55.87132 tr/m²,Đã có sổ,52.7999 m²
12434428,130987859,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,Phường Bình Hưng Hòa,,Đường Phạm Đăng Giảng,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.810538,106.60024,"10.8105384,106.6002446",osm:W604461445,"14,5 tỷ",,,,False,2026-03-05 16:42:03,14500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,69.71154 tr/m²,,208 m²
10810363,130992558,987630212,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Phường Xuân Hòa,,Đường Nguyễn Gia Thiều,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.779652,106.68894,"10.7796515,106.6889448",osm:W35113688,495 triệu,,,,False,2026-03-04 19:36:26,495000000 ₫,Mua bán,,,Mặt bằng kinh doanh,7.279412 tr/m²,,68 m²
23642626,130992992,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,Phường Tân Định,Phường Tân Định,275,Đường Hoàng Sa,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.794607,106.692375,"10.7946071,106.6923749",osm:W1264499016,15 tỷ,,,,False,2026-03-04 14:36:03,15000000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,107.913666 tr/m²,Đã có sổ,139 m²
28440441,130993870,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,Phường Bến Thành,Phường Bến Thành,96 - 98,Đường Bùi Thị Xuân,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,True,10.77021,106.68882,"10.7702101,106.6888213",osm:W565040731,150 tỷ,,,0,False,2026-03-06 14:14:01,150000000000 ₫,Mua bán,Tây Bắc,Hoàn thiện cơ bản,Mặt bằng kinh doanh,914.63416 tr/m²,Đã có sổ,164 m²
1869218,130994307,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Hòa Thạnh,Phường Tân Phú,83/4,Thoại Ngọc Hầu,"Văn phòng, Mặt bằng kinh doanh",hôm qua,0,False,10.778316,106.63724,"10.7783152,106.6372355",,160 triệu,,,0,False,2026-03-28 18:25:36,160000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.7391304 tr/m²,,92 m²
987559,130995647,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Bình,Phường 15,Phường Tân Sơn,,Đường Tân Sơn,"Văn phòng, Mặt bằng kinh doanh",3 ngày trước,0,True,10.817788,106.63815,"10.8177885,106.638151",osm:W359019801,"20,8 tỷ",,,,False,2026-03-27 09:01:45,20800000000 ₫,Mua bán,,,Mặt bằng kinh doanh,32.96355 tr/m²,,631 m²
28751335,130998100,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Phường Tân Sơn Nhì,90B,Đường Gò Dầu,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.795761,106.62018,"10.7957607,106.6201794",osm:W1267653597,180 triệu,,,,False,2026-03-05 16:37:00,180000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.44 tr/m²,,125 m²
610271,130998659,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Đa Phước,Xã Hưng Long,D9/235,Đường Quốc lộ 50,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.659013,106.65198,"10.6590131,106.6519773",osm:W33094769,"15,6 tỷ",,,,False,2026-03-04 19:18:31,15600000000 ₫,Mua bán,Đông Nam,Bàn giao thô,Mặt bằng kinh doanh,50.322582 tr/m²,Đã có sổ,310 m²
26966298,130998878,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Đa Phước,Xã Hưng Long,D9/235C,Đường Quốc lộ 50,"Văn phòng, Mặt bằng kinh doanh",3 ngày trước,0,True,10.659013,106.65198,"10.6590131,106.6519773",osm:W33094769,"15,6 tỷ",,,,False,2026-03-27 07:22:21,15600000000 ₫,Mua bán,Đông Nam,Bàn giao thô,Mặt bằng kinh doanh,50.322582 tr/m²,Đã có sổ,310 m²
4771649,131001965,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông B,Phường An Lạc,78,Đường số 1,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,True,10.807803,106.59462,"10.8078028,106.5946165",osm:W217709181,220 triệu,,,0,False,2026-03-06 13:10:04,220000000 ₫,Mua bán,Đông Nam,Hoàn thiện cơ bản,Mặt bằng kinh doanh,1.1 tr/m²,Giấy tờ khác,200 m²
4214331,131003737,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Hoà Phú,Phường Bình Dương,Số 168,"Đường Số 11,","Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,11.0722885,106.679634,"11.0722886,106.6796316",,8 tỷ,,,0,False,2026-03-05 08:22:08,8000000000 ₫,Mua bán,Tây,,Mặt bằng kinh doanh,82.21994 tr/m²,Đã có sổ,97.3 m²
9549139,131004997,,Bình Dương,TP Hồ Chí Minh,Thị xã Bến Cát,Phường Thới Hòa,Phường Thới Hòa,L65,Đường NE8,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,False,11.1044445,106.62324,"11.1044443,106.6232359",,"12,5 tỷ",,,0,False,2026-03-08 16:53:34,12500000000 ₫,Mua bán,Bắc,Hoàn thiện cơ bản,Mặt bằng kinh doanh,37.878788 tr/m²,Đã có sổ,330 m²
485003,131007714,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,Xã Củ Chi,,KCN Tân Phú Trung,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,False,10.938937,106.54111,"10.9389375,106.5411065",,36 tỷ,,,0,False,2026-03-06 16:32:03,36000000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,10.588235 tr/m²,Đã có sổ,3400 m²
30820976,131007898,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Phú Thạnh,Phường Phú Thạnh,,Hẻm 212 Thoại Ngọc Hầu,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,False,10.779208,106.630646,"10.7792083,106.630643",osm:W509647244,150 triệu,,,0,False,2026-03-07 14:05:02,150000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.0563381 tr/m²,,142 m²
26662742,131013292,987630212,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Gò Vấp,Phường 4,Phường Hạnh Thông,,Đường Nguyễn Văn Bảo,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,True,10.822206,106.68674,"10.8222058,106.6867379",osm:W32588229,18 tỷ,,,0,False,2026-03-05 14:27:32,18000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,217.12907 tr/m²,,82.9 m²
3062190,131013488,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Phú Hòa,Phường Phú Lợi,,Hẻm 85 Đường 30 Tháng 4,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.976149,106.67407,"10.9761488,106.6740757",osm:W224851563,160 triệu,,,0,False,2026-03-05 14:34:18,160000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.0666667 tr/m²,,150 m²
1261705,131014266,626778369,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 7,Phường Tân Phong,Phường Tân Hưng,,Phạm Văn Nghị,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.72911,106.70673,"10.72911,106.70673",,375 triệu,,,0,False,2026-03-05 15:02:13,375000000 ₫,Mua bán,Nam,Nội thất đầy đủ,Shophouse,8.152174 tr/m²,Đã có sổ,46 m²
8997749,131015423,963864228,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,Phường Đông Hưng Thuận,,Phan Văn Hớn,"Văn phòng, Mặt bằng kinh doanh",4 tuần trước,0,False,10.82954,106.61561,"10.82954,106.61561",,6 tỷ,,,0,False,2026-03-05 15:45:10,6000000000 ₫,Mua bán,,Hoàn thiện cơ bản,Shophouse,40 tr/m²,Đã có sổ,150 m²
10617972,131022263,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Bình,Phường 10,Phường Bảy Hiền,621,Đường Lạc Long Quân,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,True,10.775101,106.6482,"10.7751005,106.6481991",osm:W715575798,"13,5 tỷ",,,0,False,2026-03-06 22:49:20,13500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,264.70587 tr/m²,,51 m²
16745509,131024090,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Phú Tân,Phường Bình Dương,,Đường Huỳnh Văn Lũy,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,True,11.054693,106.69283,"11.0546929,106.6928297",osm:W787542125,"6,2 tỷ",,,0,False,2026-03-06 08:14:15,6200000000 ₫,Mua bán,,,Mặt bằng kinh doanh,41.333332 tr/m²,,150 m²
3924058,131025089,,Bình Dương,TP Hồ Chí Minh,Thị xã Tân Uyên,Xã Vĩnh Tân,Phường Vĩnh Tân,,Vinh Tân 38,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,False,11.104906,106.71167,"11.1049057,106.71167",,"21,5 tỷ",,,0,False,2026-03-06 08:59:43,21500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,11.621622 tr/m²,Đã có sổ,1850 m²
12614607,131025547,1000826750,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 7,Phường Phú Thuận,Phường Phú Thuận,370,Nguyễn Văn Quỳ,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,False,10.74272,106.74063,"10.74272,106.74063",,"3,7 tỷ",,,0,False,2026-03-25 15:59:03,3700000000 ₫,Mua bán,,Hoàn thiện cơ bản,Shophouse,33.035713 tr/m²,Đã có sổ,112 m²
30244783,131026130,987630212,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),Phường Phước Long,,Đường Đỗ Xuân Hợp,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,True,10.835287,106.76629,"10.8352874,106.7662866",osm:W723891385,22 tỷ,,,0,False,2026-03-10 09:23:33,22000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,244.44444 tr/m²,,90 m²
12056352,131027155,,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,Thành phố Vũng Tàu,Phường 12,Phường Phước Thắng,299,Đường Ba Tháng Hai,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.395223,107.14708,"10.3952228,107.1470808",osm:W151492760,10 tỷ,,,0,False,2026-03-16 14:31:00,10000000000 ₫,Mua bán,Đông Nam,,Shophouse,95.2381 tr/m²,Đã có sổ,105 m²
3473241,131027226,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Chánh Mỹ,Phường Chánh Hiệp,126,NGUYỄN VĂN LỘNG,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,False,10.991956,106.63208,"10.9919559,106.6320777",,"3,1 tỷ",,,0,False,2026-03-06 10:17:26,3100000000 ₫,Mua bán,Đông,Nội thất đầy đủ,Mặt bằng kinh doanh,51.666668 tr/m²,Đã có sổ,60 m²
